净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2017-06-02,1.0,1.0,,封闭期,封闭期,nan
2017-06-09,1.0,1.0,,封闭期,封闭期,nan
2017-06-16,1.0,1.0,,封闭期,封闭期,nan
2017-06-19,1.0,1.0,0.0,封闭期,封闭期,nan
2017-06-20,1.0,1.0,0.0,开放申购,开放赎回,nan
2017-06-21,1.001,1.001,0.1,开放申购,开放赎回,nan
2017-06-22,1.001,1.001,0.0,开放申购,开放赎回,nan
2017-06-23,1.001,1.001,0.0,开放申购,开放赎回,nan
2017-06-26,1.001,1.001,0.0,开放申购,开放赎回,nan
2017-06-27,1.002,1.002,0.1,开放申购,开放赎回,nan
2017-06-28,1.002,1.002,0.0,开放申购,开放赎回,nan
2017-06-29,1.002,1.002,0.0,开放申购,开放赎回,nan
2017-06-30,1.002,1.002,0.0,开放申购,开放赎回,nan
2017-07-03,1.003,1.003,0.1,开放申购,开放赎回,nan
2017-07-04,1.003,1.003,0.0,开放申购,开放赎回,nan
2017-07-05,1.003,1.003,0.0,开放申购,开放赎回,nan
2017-07-06,1.004,1.004,0.1,开放申购,开放赎回,nan
2017-07-07,1.004,1.004,0.0,开放申购,开放赎回,nan
2017-07-10,1.004,1.004,0.0,开放申购,开放赎回,nan
2017-07-11,1.004,1.004,0.0,开放申购,开放赎回,nan
2017-07-12,1.004,1.004,0.0,开放申购,开放赎回,nan
2017-07-13,1.004,1.004,0.0,开放申购,开放赎回,nan
2017-07-14,1.004,1.004,0.0,开放申购,开放赎回,nan
2017-07-17,1.004,1.004,0.0,开放申购,开放赎回,nan
2017-07-18,1.004,1.004,0.0,开放申购,开放赎回,nan
2017-07-19,1.005,1.005,0.1,开放申购,开放赎回,nan
2017-07-20,1.006,1.006,0.1,开放申购,开放赎回,nan
2017-07-21,1.005,1.005,-0.1,开放申购,开放赎回,nan
2017-07-24,1.005,1.005,0.0,开放申购,开放赎回,nan
2017-07-25,1.004,1.004,-0.1,开放申购,开放赎回,nan
2017-07-26,1.007,1.007,0.3,开放申购,开放赎回,nan
2017-07-27,1.011,1.011,0.4,开放申购,开放赎回,nan
2017-07-28,1.014,1.014,0.3,开放申购,开放赎回,nan
2017-07-31,1.019,1.019,0.49,开放申购,开放赎回,nan
2017-08-01,1.019,1.019,0.0,开放申购,开放赎回,nan
2017-08-02,1.018,1.018,-0.1,开放申购,开放赎回,nan
2017-08-03,1.02,1.02,0.2,开放申购,开放赎回,nan
2017-08-04,1.016,1.016,-0.39,开放申购,开放赎回,nan
2017-08-07,1.019,1.019,0.3,开放申购,开放赎回,nan
2017-08-08,1.018,1.018,-0.1,开放申购,开放赎回,nan
2017-08-09,1.018,1.018,0.0,开放申购,开放赎回,nan
2017-08-10,1.018,1.018,0.0,开放申购,开放赎回,nan
2017-08-11,1.017,1.017,-0.1,开放申购,开放赎回,nan
2017-08-14,1.021,1.021,0.39,开放申购,开放赎回,nan
2017-08-15,1.022,1.022,0.1,开放申购,开放赎回,nan
2017-08-16,1.02,1.02,-0.2,开放申购,开放赎回,nan
2017-08-17,1.02,1.02,0.0,开放申购,开放赎回,nan
2017-08-18,1.019,1.019,-0.1,开放申购,开放赎回,nan
2017-08-21,1.02,1.02,0.1,开放申购,开放赎回,nan
2017-08-22,1.018,1.018,-0.2,开放申购,开放赎回,nan
2017-08-23,1.018,1.018,0.0,开放申购,开放赎回,nan
2017-08-24,1.018,1.018,0.0,开放申购,开放赎回,nan
2017-08-25,1.02,1.02,0.2,开放申购,开放赎回,nan
2017-08-28,1.023,1.023,0.29,开放申购,开放赎回,nan
2017-08-29,1.025,1.025,0.2,开放申购,开放赎回,nan
2017-08-30,1.023,1.023,-0.2,开放申购,开放赎回,nan
2017-08-31,1.022,1.022,-0.1,开放申购,开放赎回,nan
2017-09-01,1.024,1.024,0.2,开放申购,开放赎回,nan
2017-09-04,1.03,1.03,0.59,开放申购,开放赎回,nan
2017-09-05,1.03,1.03,0.0,开放申购,开放赎回,nan
2017-09-06,1.031,1.031,0.1,开放申购,开放赎回,nan
2017-09-07,1.027,1.027,-0.39,开放申购,开放赎回,nan
2017-09-08,1.03,1.03,0.29,开放申购,开放赎回,nan
2017-09-11,1.038,1.038,0.78,开放申购,开放赎回,nan
2017-09-12,1.036,1.036,-0.19,开放申购,开放赎回,nan
2017-09-13,1.04,1.04,0.39,开放申购,开放赎回,nan
2017-09-14,1.038,1.038,-0.19,开放申购,开放赎回,nan
2017-09-15,1.035,1.035,-0.29,开放申购,开放赎回,nan
2017-09-18,1.041,1.041,0.58,开放申购,开放赎回,nan
2017-09-19,1.041,1.041,0.0,开放申购,开放赎回,nan
2017-09-20,1.044,1.044,0.29,开放申购,开放赎回,nan
2017-09-21,1.035,1.035,-0.86,开放申购,开放赎回,nan
2017-09-22,1.033,1.033,-0.19,开放申购,开放赎回,nan
2017-09-25,1.025,1.025,-0.77,开放申购,开放赎回,nan
2017-09-26,1.024,1.024,-0.1,开放申购,开放赎回,nan
2017-09-27,1.031,1.031,0.68,开放申购,开放赎回,nan
2017-09-28,1.035,1.035,0.39,开放申购,开放赎回,nan
2017-09-29,1.038,1.038,0.29,开放申购,开放赎回,nan
2017-10-09,1.041,1.041,0.29,开放申购,开放赎回,nan
2017-10-10,1.036,1.036,-0.48,开放申购,开放赎回,nan
2017-10-11,1.038,1.038,0.19,开放申购,开放赎回,nan
2017-10-12,1.037,1.037,-0.1,开放申购,开放赎回,nan
2017-10-13,1.038,1.038,0.1,开放申购,开放赎回,nan
2017-10-16,1.033,1.033,-0.48,开放申购,开放赎回,nan
2017-10-17,1.037,1.037,0.39,开放申购,开放赎回,nan
2017-10-18,1.039,1.039,0.19,开放申购,开放赎回,nan
2017-10-19,1.039,1.039,0.0,开放申购,开放赎回,nan
2017-10-20,1.041,1.041,0.19,开放申购,开放赎回,nan
2017-10-23,1.041,1.041,0.0,开放申购,开放赎回,nan
2017-10-24,1.05,1.05,0.86,开放申购,开放赎回,nan
2017-10-25,1.053,1.053,0.29,开放申购,开放赎回,nan
2017-10-26,1.066,1.066,1.23,开放申购,开放赎回,nan
2017-10-27,1.065,1.065,-0.09,开放申购,开放赎回,nan
2017-10-30,1.064,1.064,-0.09,开放申购,开放赎回,nan
2017-10-31,1.067,1.067,0.28,开放申购,开放赎回,nan
2017-11-01,1.066,1.066,-0.09,开放申购,开放赎回,nan
2017-11-02,1.06,1.06,-0.56,开放申购,开放赎回,nan
2017-11-03,1.054,1.054,-0.57,开放申购,开放赎回,nan
2017-11-06,1.079,1.079,2.37,开放申购,开放赎回,nan
2017-11-07,1.086,1.086,0.65,开放申购,开放赎回,nan
2017-11-08,1.086,1.086,0.0,开放申购,开放赎回,nan
2017-11-09,1.097,1.097,1.01,开放申购,开放赎回,nan
2017-11-10,1.117,1.117,1.82,开放申购,开放赎回,nan
2017-11-13,1.128,1.128,0.98,开放申购,开放赎回,nan
2017-11-14,1.112,1.112,-1.42,开放申购,开放赎回,nan
2017-11-15,1.106,1.106,-0.54,开放申购,开放赎回,nan
2017-11-16,1.115,1.115,0.81,开放申购,开放赎回,nan
2017-11-17,1.099,1.099,-1.44,开放申购,开放赎回,nan
2017-11-20,1.12,1.12,1.91,开放申购,开放赎回,nan
2017-11-21,1.13,1.13,0.89,开放申购,开放赎回,nan
2017-11-22,1.128,1.128,-0.18,开放申购,开放赎回,nan
2017-11-23,1.096,1.096,-2.84,开放申购,开放赎回,nan
2017-11-24,1.098,1.098,0.18,开放申购,开放赎回,nan
2017-11-27,1.08,1.08,-1.64,开放申购,开放赎回,nan
2017-11-28,1.092,1.092,1.11,开放申购,开放赎回,nan
2017-11-29,1.093,1.093,0.09,开放申购,开放赎回,nan
2017-11-30,1.08,1.08,-1.19,开放申购,开放赎回,nan
2017-12-01,1.085,1.085,0.46,开放申购,开放赎回,nan
2017-12-04,1.085,1.085,0.0,开放申购,开放赎回,nan
2017-12-05,1.068,1.068,-1.57,开放申购,开放赎回,nan
2017-12-06,1.063,1.063,-0.47,开放申购,开放赎回,nan
2017-12-07,1.059,1.059,-0.38,开放申购,开放赎回,nan
2017-12-08,1.068,1.068,0.85,开放申购,开放赎回,nan
2017-12-11,1.081,1.081,1.22,开放申购,开放赎回,nan
2017-12-12,1.076,1.076,-0.46,开放申购,开放赎回,nan
2017-12-13,1.088,1.088,1.12,开放申购,开放赎回,nan
2017-12-14,1.089,1.089,0.09,开放申购,开放赎回,nan
2017-12-15,1.083,1.083,-0.55,开放申购,开放赎回,nan
2017-12-18,1.086,1.086,0.28,开放申购,开放赎回,nan
2017-12-19,1.092,1.092,0.55,开放申购,开放赎回,nan
2017-12-20,1.09,1.09,-0.18,开放申购,开放赎回,nan
2017-12-21,1.101,1.101,1.01,开放申购,开放赎回,nan
2017-12-22,1.112,1.112,1.0,开放申购,开放赎回,nan
2017-12-25,1.109,1.109,-0.27,开放申购,开放赎回,nan
2017-12-26,1.106,1.106,-0.27,开放申购,开放赎回,nan
2017-12-27,1.09,1.09,-1.45,开放申购,开放赎回,nan
2017-12-28,1.094,1.094,0.37,开放申购,开放赎回,nan
2017-12-29,1.097,1.097,0.27,开放申购,开放赎回,nan
2017-12-31,1.097,1.097,,开放申购,开放赎回,nan
2018-01-02,1.106,1.106,0.82,开放申购,开放赎回,nan
2018-01-03,1.108,1.108,0.18,开放申购,开放赎回,nan
2018-01-04,1.113,1.113,0.45,开放申购,开放赎回,nan
2018-01-05,1.113,1.113,0.0,开放申购,开放赎回,nan
2018-01-08,1.115,1.115,0.18,开放申购,开放赎回,nan
2018-01-09,1.119,1.119,0.36,开放申购,开放赎回,nan
2018-01-10,1.122,1.122,0.27,开放申购,开放赎回,nan
2018-01-11,1.116,1.116,-0.53,开放申购,开放赎回,nan
2018-01-12,1.124,1.124,0.72,开放申购,开放赎回,nan
2018-01-15,1.117,1.117,-0.62,开放申购,开放赎回,nan
2018-01-16,1.117,1.117,0.0,开放申购,开放赎回,nan
2018-01-17,1.103,1.103,-1.25,开放申购,开放赎回,nan
2018-01-18,1.109,1.109,0.54,开放申购,开放赎回,nan
2018-01-19,1.108,1.108,-0.09,开放申购,开放赎回,nan
2018-01-22,1.126,1.126,1.62,开放申购,开放赎回,nan
2018-01-23,1.135,1.135,0.8,开放申购,开放赎回,nan
2018-01-24,1.133,1.133,-0.18,开放申购,开放赎回,nan
2018-01-25,1.129,1.129,-0.35,开放申购,开放赎回,nan
2018-01-26,1.134,1.134,0.44,开放申购,开放赎回,nan
2018-01-29,1.122,1.122,-1.06,开放申购,开放赎回,nan
2018-01-30,1.116,1.116,-0.53,开放申购,开放赎回,nan
2018-01-31,1.12,1.12,0.36,开放申购,开放赎回,nan
2018-02-01,1.114,1.114,-0.54,开放申购,开放赎回,nan
2018-02-02,1.113,1.113,-0.09,开放申购,开放赎回,nan
2018-02-05,1.099,1.099,-1.26,开放申购,开放赎回,nan
2018-02-06,1.083,1.083,-1.46,开放申购,开放赎回,nan
2018-02-07,1.067,1.067,-1.48,开放申购,开放赎回,nan
2018-02-08,1.069,1.069,0.19,开放申购,开放赎回,nan
2018-02-09,1.055,1.055,-1.31,开放申购,开放赎回,nan
2018-02-12,1.078,1.078,2.18,开放申购,开放赎回,nan
2018-02-13,1.083,1.083,0.46,开放申购,开放赎回,nan
2018-02-14,1.092,1.092,0.83,开放申购,开放赎回,nan
2018-02-22,1.103,1.103,1.01,开放申购,开放赎回,nan
2018-02-23,1.1,1.1,-0.27,开放申购,开放赎回,nan
2018-02-26,1.112,1.112,1.09,开放申购,开放赎回,nan
2018-02-27,1.106,1.106,-0.54,开放申购,开放赎回,nan
2018-02-28,1.105,1.105,-0.09,开放申购,开放赎回,nan
2018-03-01,1.115,1.115,0.91,开放申购,开放赎回,nan
2018-03-02,1.11,1.11,-0.45,开放申购,开放赎回,nan
2018-03-05,1.108,1.108,-0.18,开放申购,开放赎回,nan
2018-03-06,1.114,1.114,0.54,开放申购,开放赎回,nan
2018-03-07,1.112,1.112,-0.18,开放申购,开放赎回,nan
2018-03-08,1.119,1.119,0.63,开放申购,开放赎回,nan
2018-03-09,1.126,1.126,0.63,开放申购,开放赎回,nan
2018-03-12,1.138,1.138,1.07,开放申购,开放赎回,nan
2018-03-13,1.132,1.132,-0.53,开放申购,开放赎回,nan
2018-03-14,1.126,1.126,-0.53,开放申购,开放赎回,nan
2018-03-15,1.126,1.126,0.0,开放申购,开放赎回,nan
2018-03-16,1.119,1.119,-0.62,开放申购,开放赎回,nan
2018-03-19,1.119,1.119,0.0,开放申购,开放赎回,nan
2018-03-20,1.116,1.116,-0.27,开放申购,开放赎回,nan
2018-03-21,1.113,1.113,-0.27,开放申购,开放赎回,nan
2018-03-22,1.101,1.101,-1.08,开放申购,开放赎回,nan
2018-03-23,1.078,1.078,-2.09,开放申购,开放赎回,nan
2018-03-26,1.079,1.079,0.09,开放申购,开放赎回,nan
2018-03-27,1.08,1.08,0.09,开放申购,开放赎回,nan
2018-03-28,1.072,1.072,-0.74,开放申购,开放赎回,nan
2018-03-29,1.079,1.079,0.65,开放申购,开放赎回,nan
2018-03-30,1.086,1.086,0.65,开放申购,开放赎回,nan
2018-04-02,1.08,1.08,-0.55,开放申购,开放赎回,nan
2018-04-03,1.076,1.076,-0.37,开放申购,开放赎回,nan
2018-04-04,1.072,1.072,-0.37,开放申购,开放赎回,nan
2018-04-09,1.065,1.065,-0.65,开放申购,开放赎回,nan
2018-04-10,1.069,1.069,0.38,开放申购,开放赎回,nan
2018-04-11,1.075,1.075,0.56,开放申购,开放赎回,nan
2018-04-12,1.066,1.066,-0.84,开放申购,开放赎回,nan
2018-04-13,1.063,1.063,-0.28,开放申购,开放赎回,nan
2018-04-16,1.052,1.052,-1.03,开放申购,开放赎回,nan
2018-04-17,1.042,1.042,-0.95,开放申购,开放赎回,nan
2018-04-18,1.046,1.046,0.38,开放申购,开放赎回,nan
2018-04-19,1.055,1.055,0.86,开放申购,开放赎回,nan
2018-04-20,1.043,1.043,-1.14,开放申购,开放赎回,nan
2018-04-23,1.04,1.04,-0.29,开放申购,开放赎回,nan
2018-04-24,1.054,1.054,1.35,开放申购,开放赎回,nan
2018-04-25,1.055,1.055,0.09,开放申购,开放赎回,nan
2018-04-26,1.039,1.039,-1.52,开放申购,开放赎回,nan
2018-04-27,1.036,1.036,-0.29,开放申购,开放赎回,nan
2018-05-02,1.04,1.04,0.39,开放申购,开放赎回,nan
2018-05-03,1.053,1.053,1.25,开放申购,开放赎回,nan
2018-05-04,1.053,1.053,0.0,开放申购,开放赎回,nan
2018-05-07,1.066,1.066,1.23,开放申购,开放赎回,nan
2018-05-08,1.072,1.072,0.56,开放申购,开放赎回,nan
2018-05-09,1.072,1.072,0.0,开放申购,开放赎回,nan
2018-05-10,1.074,1.074,0.19,开放申购,开放赎回,nan
2018-05-11,1.071,1.071,-0.28,开放申购,开放赎回,nan
2018-05-14,1.073,1.073,0.19,开放申购,开放赎回,nan
2018-05-15,1.083,1.083,0.93,开放申购,开放赎回,nan
2018-05-16,1.082,1.082,-0.09,开放申购,开放赎回,nan
2018-05-17,1.071,1.071,-1.02,开放申购,开放赎回,nan
2018-05-18,1.074,1.074,0.28,开放申购,开放赎回,nan
2018-05-21,1.082,1.082,0.74,开放申购,开放赎回,nan
2018-05-22,1.081,1.081,-0.09,开放申购,开放赎回,nan
2018-05-23,1.072,1.072,-0.83,开放申购,开放赎回,nan
2018-05-24,1.063,1.063,-0.84,开放申购,开放赎回,nan
2018-05-25,1.057,1.057,-0.56,开放申购,开放赎回,nan
2018-05-28,1.057,1.057,0.0,开放申购,开放赎回,nan
2018-05-29,1.055,1.055,-0.19,开放申购,开放赎回,nan
2018-05-30,1.039,1.039,-1.52,开放申购,开放赎回,nan
2018-05-31,1.043,1.043,0.39,开放申购,开放赎回,nan
2018-06-01,1.036,1.036,-0.67,开放申购,开放赎回,nan
2018-06-04,1.024,1.024,-1.16,开放申购,开放赎回,nan
2018-06-05,1.029,1.029,0.49,开放申购,开放赎回,nan
2018-06-06,1.032,1.032,0.29,开放申购,开放赎回,nan
2018-06-07,1.03,1.03,-0.19,开放申购,开放赎回,nan
2018-06-08,1.028,1.028,-0.19,开放申购,开放赎回,nan
2018-06-11,1.025,1.025,-0.29,开放申购,开放赎回,nan
2018-06-12,1.028,1.028,0.29,开放申购,开放赎回,nan
2018-06-13,1.022,1.022,-0.58,开放申购,开放赎回,nan
2018-06-14,1.013,1.013,-0.88,开放申购,开放赎回,nan
2018-06-15,1.009,1.009,-0.39,开放申购,开放赎回,nan
2018-06-19,0.985,0.985,-2.38,开放申购,开放赎回,nan
2018-06-20,0.992,0.992,0.71,开放申购,开放赎回,nan
2018-06-21,0.984,0.984,-0.81,开放申购,开放赎回,nan
2018-06-22,0.992,0.992,0.81,开放申购,开放赎回,nan
2018-06-25,0.987,0.987,-0.5,开放申购,开放赎回,nan
2018-06-26,0.984,0.984,-0.3,开放申购,开放赎回,nan
2018-06-27,0.98,0.98,-0.41,开放申购,开放赎回,nan
2018-06-28,0.977,0.977,-0.31,开放申购,开放赎回,nan
2018-06-29,0.983,0.983,0.61,开放申购,开放赎回,nan
2018-06-30,0.983,0.983,,开放申购,开放赎回,nan
2018-07-02,0.979,0.979,-0.41,开放申购,开放赎回,nan
2018-07-03,0.982,0.982,0.31,开放申购,开放赎回,nan
2018-07-04,0.974,0.974,-0.81,开放申购,开放赎回,nan
2018-07-05,0.965,0.965,-0.92,开放申购,开放赎回,nan
2018-07-06,0.968,0.968,0.31,开放申购,开放赎回,nan
2018-07-09,0.979,0.979,1.14,开放申购,开放赎回,nan
2018-07-10,0.98,0.98,0.1,开放申购,开放赎回,nan
2018-07-11,0.974,0.974,-0.61,开放申购,开放赎回,nan
2018-07-12,0.98,0.98,0.62,开放申购,开放赎回,nan
2018-07-13,0.98,0.98,0.0,开放申购,开放赎回,nan
2018-07-16,0.981,0.981,0.1,开放申购,开放赎回,nan
2018-07-17,0.981,0.981,0.0,开放申购,开放赎回,nan
2018-07-18,0.984,0.984,0.31,开放申购,开放赎回,nan
2018-07-19,0.985,0.985,0.1,开放申购,开放赎回,nan
2018-07-20,0.988,0.988,0.3,开放申购,开放赎回,nan
2018-07-23,0.989,0.989,0.1,开放申购,开放赎回,nan
2018-07-24,0.997,0.997,0.81,开放申购,开放赎回,nan
2018-07-25,0.998,0.998,0.1,开放申购,开放赎回,nan
2018-07-26,0.993,0.993,-0.5,开放申购,开放赎回,nan
2018-07-27,0.992,0.992,-0.1,开放申购,开放赎回,nan
2018-07-30,0.989,0.989,-0.3,开放申购,开放赎回,nan
2018-07-31,0.988,0.988,-0.1,开放申购,开放赎回,nan
2018-08-01,0.981,0.981,-0.71,开放申购,开放赎回,nan
2018-08-02,0.972,0.972,-0.92,开放申购,开放赎回,nan
